# timestamp tx ty tz qx qy qz qw
2058 3.054433 -2.192720 3.369918 0.104643 -0.478412 -0.275843 0.827093
2059 3.053020 -2.195701 3.373471 0.104345 -0.478107 -0.275728 0.827345
2060 3.051278 -2.198610 3.376938 0.104044 -0.477802 -0.275618 0.827595
2061 3.049537 -2.201519 3.380404 0.103741 -0.477498 -0.275514 0.827844
2062 3.047470 -2.204338 3.383763 0.103435 -0.477193 -0.275414 0.828091
2063 3.045356 -2.207142 3.387105 0.103127 -0.476889 -0.275319 0.828337
2064 3.042983 -2.209857 3.390340 0.102816 -0.476584 -0.275229 0.828580
2065 3.040475 -2.212524 3.393519 0.102503 -0.476280 -0.275145 0.828822
2066 3.037838 -2.215136 3.396632 0.102188 -0.475976 -0.275065 0.829062
2067 3.034938 -2.217633 3.399608 0.101870 -0.475672 -0.274990 0.829300
2068 3.032038 -2.220131 3.402585 0.101550 -0.475367 -0.274921 0.829537
2069 3.028835 -2.222468 3.405370 0.101227 -0.475063 -0.274857 0.829772
2070 3.025572 -2.224773 3.408117 0.100902 -0.474758 -0.274798 0.830006
2071 3.022270 -2.227055 3.410836 0.100574 -0.474454 -0.274744 0.830237
2072 3.018695 -2.229160 3.413345 0.100244 -0.474149 -0.274695 0.830467
2073 3.015119 -2.231265 3.415854 0.099912 -0.473844 -0.274652 0.830696
2074 3.011513 -2.233346 3.418333 0.099577 -0.473539 -0.274614 0.830923
2075 3.007684 -2.235258 3.420613 0.099240 -0.473233 -0.274582 0.831148
2076 3.003857 -2.237171 3.422893 0.098900 -0.472927 -0.274555 0.831371
2077 3.000029 -2.239085 3.425173 0.098558 -0.472621 -0.274533 0.831593
2078 2.996042 -2.240857 3.427285 0.098213 -0.472314 -0.274517 0.831814
2079 2.992018 -2.242596 3.429357 0.097866 -0.472007 -0.274506 0.832032
2080 2.987994 -2.244334 3.431429 0.097516 -0.471699 -0.274501 0.832250
2081 2.983951 -2.246055 3.433480 0.097164 -0.471391 -0.274502 0.832465
2082 2.979778 -2.247640 3.435369 0.096810 -0.471082 -0.274508 0.832679
2083 2.975603 -2.249226 3.437259 0.096453 -0.470773 -0.274520 0.832892
2084 2.971429 -2.250811 3.439148 0.096094 -0.470462 -0.274537 0.833103
2085 2.967250 -2.252392 3.441032 0.095732 -0.470152 -0.274560 0.833312
2086 2.962961 -2.253846 3.442764 0.095368 -0.469840 -0.274589 0.833520
2087 2.958672 -2.255300 3.444497 0.095001 -0.469528 -0.274624 0.833727
2088 2.954383 -2.256753 3.446230 0.094632 -0.469215 -0.274664 0.833932
2089 2.950093 -2.258207 3.447963 0.094260 -0.468901 -0.274711 0.834135
2090 2.945757 -2.259600 3.449622 0.093886 -0.468586 -0.274763 0.834337
2091 2.941381 -2.260941 3.451221 0.093510 -0.468270 -0.274821 0.834537
2092 2.937004 -2.262284 3.452820 0.093131 -0.467953 -0.274885 0.834736
2093 2.932628 -2.263625 3.454419 0.092749 -0.467635 -0.274955 0.834934
2094 2.928252 -2.264967 3.456019 0.092365 -0.467316 -0.275030 0.835130
2095 2.923831 -2.266246 3.457543 0.091979 -0.466996 -0.275112 0.835325
2096 2.919387 -2.267494 3.459030 0.091590 -0.466675 -0.275200 0.835518
2097 2.914944 -2.268741 3.460516 0.091199 -0.466353 -0.275294 0.835710
2098 2.910500 -2.269988 3.462002 0.090805 -0.466029 -0.275394 0.835900
2099 2.906056 -2.271236 3.463489 0.090409 -0.465704 -0.275501 0.836089
2100 2.901593 -2.272452 3.464939 0.090008 -0.465378 -0.275614 0.836277
2101 2.897097 -2.273619 3.466330 0.089600 -0.465049 -0.275735 0.836464
2102 2.892601 -2.274787 3.467721 0.089186 -0.464717 -0.275864 0.836650
2103 2.888106 -2.275954 3.469112 0.088766 -0.464384 -0.276001 0.836834
2104 2.883609 -2.277121 3.470503 0.088339 -0.464048 -0.276145 0.837018
2105 2.879114 -2.278288 3.471894 0.087906 -0.463710 -0.276296 0.837201
2106 2.874587 -2.279405 3.473224 0.087467 -0.463370 -0.276455 0.837383
2107 2.870050 -2.280504 3.474535 0.087023 -0.463028 -0.276621 0.837564
2108 2.865513 -2.281604 3.475845 0.086572 -0.462684 -0.276794 0.837743
2109 2.860977 -2.282703 3.477155 0.086116 -0.462338 -0.276973 0.837922
2110 2.856439 -2.283803 3.478466 0.085654 -0.461990 -0.277160 0.838099
2111 2.851902 -2.284902 3.479776 0.085187 -0.461640 -0.277354 0.838276
2112 2.847339 -2.285956 3.481033 0.084715 -0.461289 -0.277554 0.838451
2113 2.842770 -2.286999 3.482275 0.084238 -0.460935 -0.277760 0.838625
2114 2.838200 -2.288041 3.483517 0.083755 -0.460580 -0.277973 0.838798
2115 2.833630 -2.289083 3.484758 0.083268 -0.460223 -0.278192 0.838970
2116 2.829061 -2.290125 3.486000 0.082776 -0.459864 -0.278417 0.839141
2117 2.824490 -2.291167 3.487242 0.082279 -0.459504 -0.278648 0.839310
2118 2.819907 -2.292182 3.488451 0.081779 -0.459142 -0.278886 0.839478
2119 2.815311 -2.293175 3.489635 0.081273 -0.458778 -0.279129 0.839645
2120 2.810715 -2.294168 3.490819 0.080764 -0.458413 -0.279377 0.839811
2121 2.806119 -2.295162 3.492003 0.080250 -0.458047 -0.279632 0.839976
2122 2.801523 -2.296155 3.493187 0.079733 -0.457679 -0.279891 0.840139
2123 2.796926 -2.297148 3.494370 0.079212 -0.457310 -0.280157 0.840301
2124 2.792329 -2.298137 3.495549 0.078687 -0.456939 -0.280427 0.840461
2125 2.787711 -2.299089 3.496683 0.078158 -0.456567 -0.280703 0.840621
2126 2.783095 -2.300040 3.497817 0.077626 -0.456194 -0.280983 0.840779
2127 2.778477 -2.300992 3.498951 0.077091 -0.455820 -0.281269 0.840936
2128 2.773861 -2.301944 3.500085 0.076553 -0.455444 -0.281559 0.841091
2129 2.769243 -2.302895 3.501220 0.076012 -0.455068 -0.281854 0.841245
2130 2.764626 -2.303847 3.502354 0.075468 -0.454690 -0.282154 0.841398
2131 2.759999 -2.304781 3.503466 0.074921 -0.454311 -0.282458 0.841549
2132 2.755365 -2.305697 3.504558 0.074372 -0.453932 -0.282766 0.841699
2133 2.750730 -2.306613 3.505650 0.073820 -0.453551 -0.283079 0.841848
2134 2.746096 -2.307530 3.506743 0.073266 -0.453169 -0.283396 0.841995
2135 2.741462 -2.308447 3.507835 0.072710 -0.452787 -0.283717 0.842141
2136 2.736828 -2.309363 3.508927 0.072152 -0.452404 -0.284042 0.842285
2137 2.732194 -2.310279 3.510019 0.071591 -0.452020 -0.284371 0.842428
2138 2.727546 -2.311169 3.511079 0.071029 -0.451635 -0.284704 0.842570
2139 2.722898 -2.312056 3.512134 0.070466 -0.451250 -0.285040 0.842710
2140 2.718249 -2.312942 3.513191 0.069901 -0.450864 -0.285380 0.842849
2141 2.713600 -2.313829 3.514246 0.069334 -0.450477 -0.285723 0.842986
2142 2.708951 -2.314715 3.515302 0.068766 -0.450090 -0.286069 0.843122
2143 2.704303 -2.315602 3.516358 0.068198 -0.449703 -0.286419 0.843256
2144 2.699651 -2.316481 3.517404 0.067628 -0.449315 -0.286771 0.843389
2145 2.694990 -2.317342 3.518428 0.067057 -0.448926 -0.287127 0.843520
2146 2.690329 -2.318202 3.519451 0.066486 -0.448538 -0.287486 0.843650
2147 2.685669 -2.319063 3.520474 0.065914 -0.448149 -0.287847 0.843778
2148 2.681008 -2.319924 3.521498 0.065342 -0.447759 -0.288211 0.843905
2149 2.676347 -2.320784 3.522520 0.064769 -0.447370 -0.288578 0.844031
2150 2.671686 -2.321645 3.523544 0.064197 -0.446980 -0.288947 0.844155
2151 2.667018 -2.322489 3.524545 0.063624 -0.446591 -0.289318 0.844277
2152 2.662346 -2.323328 3.525539 0.063051 -0.446201 -0.289692 0.844398
2153 2.657676 -2.324167 3.526532 0.062479 -0.445811 -0.290068 0.844517
2154 2.653005 -2.325006 3.527526 0.061907 -0.445421 -0.290446 0.844635
2155 2.648334 -2.325845 3.528519 0.061336 -0.445032 -0.290826 0.844751
2156 2.643662 -2.326684 3.529513 0.060765 -0.444642 -0.291207 0.844866
2157 2.638988 -2.327516 3.530496 0.060196 -0.444253 -0.291591 0.844980
2158 2.634307 -2.328337 3.531462 0.059627 -0.443864 -0.291976 0.845091
2159 2.629628 -2.329159 3.532429 0.059059 -0.443475 -0.292363 0.845202
2160 2.624948 -2.329980 3.533394 0.058493 -0.443087 -0.292751 0.845310
2161 2.620268 -2.330801 3.534361 0.057928 -0.442699 -0.293140 0.845417
2162 2.615589 -2.331622 3.535327 0.057364 -0.442312 -0.293531 0.845523
2163 2.610907 -2.332441 3.536287 0.056802 -0.441925 -0.293922 0.845627
2164 2.606219 -2.333248 3.537227 0.056242 -0.441539 -0.294315 0.845730
2165 2.601531 -2.334056 3.538167 0.055684 -0.441153 -0.294709 0.845831
2166 2.596843 -2.334864 3.539106 0.055127 -0.440768 -0.295104 0.845931
2167 2.592155 -2.335671 3.540046 0.054573 -0.440384 -0.295499 0.846029
2168 2.587468 -2.336479 3.540985 0.054022 -0.440000 -0.295895 0.846125
2169 2.582778 -2.337285 3.541919 0.053473 -0.439618 -0.296291 0.846220
2170 2.578085 -2.338083 3.542832 0.052926 -0.439236 -0.296688 0.846314
2171 2.573390 -2.338883 3.543746 0.052382 -0.438855 -0.297085 0.846406
2172 2.568696 -2.339682 3.544660 0.051841 -0.438475 -0.297483 0.846496
2173 2.564001 -2.340481 3.545574 0.051303 -0.438097 -0.297880 0.846585
2174 2.559307 -2.341280 3.546488 0.050769 -0.437719 -0.298278 0.846673
2175 2.554610 -2.342078 3.547387 0.050237 -0.437343 -0.298676 0.846759
2176 2.549910 -2.342873 3.548275 0.049709 -0.436968 -0.299073 0.846843
2177 2.545210 -2.343670 3.549164 0.049185 -0.436594 -0.299470 0.846926
2178 2.540510 -2.344466 3.550052 0.048664 -0.436222 -0.299867 0.847008
2179 2.535811 -2.345263 3.550940 0.048148 -0.435851 -0.300264 0.847088
2180 2.531111 -2.346060 3.551825 0.047635 -0.435482 -0.300659 0.847166
2181 2.526406 -2.346860 3.552687 0.047126 -0.435114 -0.301055 0.847243
2182 2.521703 -2.347661 3.553550 0.046622 -0.434747 -0.301449 0.847319
2183 2.517000 -2.348462 3.554413 0.046122 -0.434383 -0.301843 0.847393
2184 2.512295 -2.349263 3.555276 0.045627 -0.434020 -0.302235 0.847466
2185 2.507592 -2.350064 3.556138 0.045136 -0.433659 -0.302627 0.847537
2186 2.502885 -2.350878 3.556975 0.044650 -0.433300 -0.303018 0.847607
2187 2.498179 -2.351692 3.557812 0.044169 -0.432942 -0.303407 0.847676
2188 2.493473 -2.352506 3.558649 0.043693 -0.432587 -0.303795 0.847743
2189 2.488768 -2.353320 3.559486 0.043223 -0.432234 -0.304182 0.847808
2190 2.484061 -2.354137 3.560320 0.042758 -0.431883 -0.304567 0.847873
2191 2.479355 -2.354974 3.561130 0.042298 -0.431534 -0.304951 0.847935
2192 2.474648 -2.355812 3.561941 0.041844 -0.431187 -0.305333 0.847997
2193 2.469942 -2.356650 3.562751 0.041396 -0.430843 -0.305713 0.848057
2194 2.465235 -2.357488 3.563562 0.040954 -0.430501 -0.306091 0.848116
2195 2.460530 -2.358343 3.564360 0.040517 -0.430161 -0.306467 0.848173
2196 2.455825 -2.359217 3.565145 0.040088 -0.429824 -0.306842 0.848229
2197 2.451121 -2.360090 3.565929 0.039664 -0.429489 -0.307214 0.848284
2198 2.446416 -2.360964 3.566714 0.039247 -0.429157 -0.307584 0.848337
2199 2.441713 -2.361842 3.567497 0.038836 -0.428828 -0.307951 0.848389
2200 2.437013 -2.362765 3.568256 0.038433 -0.428502 -0.308316 0.848440
2201 2.432314 -2.363688 3.569015 0.038036 -0.428178 -0.308679 0.848489
2202 2.427615 -2.364612 3.569774 0.037646 -0.427857 -0.309039 0.848538
2203 2.422916 -2.365535 3.570532 0.037264 -0.427539 -0.309396 0.848584
2204 2.418225 -2.366511 3.571271 0.036888 -0.427225 -0.309751 0.848630
2205 2.413534 -2.367497 3.572006 0.036521 -0.426913 -0.310102 0.848674
2206 2.408844 -2.368483 3.572740 0.036161 -0.426605 -0.310451 0.848717
2207 2.404153 -2.369470 3.573474 0.035808 -0.426299 -0.310796 0.848759
2208 2.399472 -2.370509 3.574191 0.035464 -0.425997 -0.311139 0.848800
2209 2.394794 -2.371569 3.574901 0.035127 -0.425699 -0.311478 0.848839
2210 2.390116 -2.372629 3.575611 0.034799 -0.425404 -0.311814 0.848877
2211 2.385438 -2.373688 3.576321 0.034479 -0.425112 -0.312146 0.848914
2212 2.380771 -2.374803 3.577013 0.034167 -0.424824 -0.312475 0.848950
2213 2.376107 -2.375941 3.577696 0.033864 -0.424540 -0.312800 0.848985
2214 2.371444 -2.377079 3.578380 0.033570 -0.424259 -0.313122 0.849018
2215 2.366781 -2.378217 3.579064 0.033284 -0.423983 -0.313440 0.849050
2216 2.362128 -2.379409 3.579728 0.033007 -0.423710 -0.313754 0.849081
2217 2.357480 -2.380627 3.580384 0.032740 -0.423441 -0.314064 0.849111
2218 2.352833 -2.381844 3.581040 0.032482 -0.423176 -0.314369 0.849140
2219 2.348185 -2.383061 3.581695 0.032233 -0.422915 -0.314671 0.849168
2220 2.343547 -2.384321 3.582332 0.031994 -0.422658 -0.314969 0.849195
2221 2.338915 -2.385611 3.582956 0.031764 -0.422405 -0.315262 0.849220
2222 2.334283 -2.386901 3.583580 0.031544 -0.422157 -0.315551 0.849244
2223 2.329651 -2.388190 3.584204 0.031334 -0.421913 -0.315835 0.849268
2224 2.325025 -2.389505 3.584815 0.031135 -0.421674 -0.316114 0.849290
2225 2.320404 -2.390856 3.585404 0.030945 -0.421439 -0.316389 0.849311
2226 2.315786 -2.392207 3.585994 0.030766 -0.421208 -0.316660 0.849331
2227 2.311166 -2.393558 3.586583 0.030597 -0.420983 -0.316925 0.849350
2228 2.306547 -2.394909 3.587172 0.030439 -0.420761 -0.317185 0.849368
2229 2.301937 -2.396306 3.587724 0.030292 -0.420545 -0.317441 0.849385
2230 2.297326 -2.397703 3.588276 0.030155 -0.420334 -0.317691 0.849401
2231 2.292716 -2.399100 3.588827 0.030030 -0.420127 -0.317936 0.849416
2232 2.288106 -2.400497 3.589378 0.029915 -0.419926 -0.318175 0.849430
2233 2.283497 -2.401904 3.589918 0.029813 -0.419730 -0.318409 0.849443
2234 2.278891 -2.403331 3.590429 0.029721 -0.419539 -0.318638 0.849455
2235 2.274285 -2.404758 3.590941 0.029641 -0.419353 -0.318861 0.849466
2236 2.269679 -2.406185 3.591452 0.029573 -0.419172 -0.319079 0.849476
2237 2.265074 -2.407612 3.591963 0.029517 -0.418997 -0.319290 0.849485
2238 2.260468 -2.409042 3.592464 0.029472 -0.418827 -0.319496 0.849493
2239 2.255862 -2.410483 3.592934 0.029440 -0.418662 -0.319696 0.849500
2240 2.251256 -2.411924 3.593404 0.029420 -0.418504 -0.319890 0.849505
2241 2.246651 -2.413364 3.593874 0.029413 -0.418351 -0.320078 0.849510
2242 2.242044 -2.414804 3.594344 0.029418 -0.418203 -0.320259 0.849514
2243 2.237439 -2.416245 3.594813 0.029435 -0.418062 -0.320434 0.849517
2244 2.232829 -2.417684 3.595252 0.029466 -0.417926 -0.320603 0.849520
2245 2.228219 -2.419123 3.595679 0.029509 -0.417796 -0.320765 0.849521
2246 2.223608 -2.420562 3.596107 0.029566 -0.417672 -0.320921 0.849521
2247 2.218997 -2.422001 3.596535 0.029635 -0.417555 -0.321070 0.849520
2248 2.214387 -2.423440 3.596962 0.029718 -0.417443 -0.321212 0.849518
2249 2.209776 -2.424879 3.597390 0.029815 -0.417338 -0.321347 0.849515
2250 2.205160 -2.426308 3.597789 0.029918 -0.417247 -0.321488 0.849503
2251 2.200542 -2.427733 3.598174 0.030019 -0.417179 -0.321645 0.849474
2252 2.195924 -2.429158 3.598560 0.030120 -0.417133 -0.321818 0.849427
2253 2.191305 -2.430583 3.598945 0.030219 -0.417108 -0.322007 0.849364
2254 2.186686 -2.432007 3.599330 0.030318 -0.417105 -0.322212 0.849284
2255 2.182067 -2.433432 3.599716 0.030416 -0.417123 -0.322432 0.849189
2256 2.177449 -2.434857 3.600102 0.030513 -0.417161 -0.322667 0.849077
2257 2.172819 -2.436258 3.600447 0.030609 -0.417219 -0.322915 0.848951
2258 2.168191 -2.437658 3.600791 0.030704 -0.417296 -0.323178 0.848809
2259 2.163561 -2.439059 3.601136 0.030799 -0.417393 -0.323455 0.848653
2260 2.158932 -2.440459 3.601480 0.030893 -0.417508 -0.323744 0.848482
2261 2.154302 -2.441859 3.601823 0.030986 -0.417642 -0.324046 0.848298
2262 2.149673 -2.443260 3.602168 0.031079 -0.417793 -0.324361 0.848099
2263 2.145043 -2.444660 3.602512 0.031172 -0.417962 -0.324688 0.847888
2264 2.140408 -2.446045 3.602836 0.031264 -0.418148 -0.325026 0.847663
2265 2.135765 -2.447413 3.603140 0.031355 -0.418350 -0.325375 0.847426
2266 2.131124 -2.448782 3.603445 0.031446 -0.418569 -0.325735 0.847177
2267 2.126483 -2.450150 3.603749 0.031537 -0.418803 -0.326105 0.846915
2268 2.121841 -2.451518 3.604052 0.031627 -0.419052 -0.326485 0.846642
2269 2.117199 -2.452887 3.604357 0.031717 -0.419316 -0.326875 0.846357
2270 2.112558 -2.454255 3.604661 0.031807 -0.419595 -0.327274 0.846062
2271 2.107915 -2.455624 3.604965 0.031897 -0.419887 -0.327682 0.845755
2272 2.103271 -2.456986 3.605263 0.031986 -0.420193 -0.328098 0.845439
2273 2.098618 -2.458320 3.605532 0.032076 -0.420512 -0.328522 0.845112
2274 2.093964 -2.459654 3.605802 0.032165 -0.420843 -0.328953 0.844776
2275 2.089310 -2.460988 3.606071 0.032255 -0.421187 -0.329392 0.844430
2276 2.084657 -2.462322 3.606340 0.032344 -0.421542 -0.329838 0.844075
2277 2.080003 -2.463656 3.606609 0.032433 -0.421909 -0.330289 0.843712
2278 2.075349 -2.464990 3.606878 0.032523 -0.422287 -0.330747 0.843340
2279 2.070695 -2.466323 3.607147 0.032612 -0.422675 -0.331211 0.842960
2280 2.066040 -2.467657 3.607416 0.032702 -0.423073 -0.331679 0.842573
2281 2.061387 -2.468991 3.607686 0.032792 -0.423481 -0.332153 0.842178
2282 2.056725 -2.470301 3.607935 0.032882 -0.423897 -0.332630 0.841776
2283 2.052062 -2.471606 3.608181 0.032972 -0.424323 -0.333112 0.841367
2284 2.047398 -2.472911 3.608427 0.033063 -0.424757 -0.333597 0.840953
2285 2.042736 -2.474215 3.608673 0.033153 -0.425199 -0.334086 0.840532
2286 2.038072 -2.475521 3.608919 0.033244 -0.425648 -0.334577 0.840105
2287 2.033409 -2.476825 3.609165 0.033336 -0.426104 -0.335071 0.839673
2288 2.028745 -2.478130 3.609411 0.033428 -0.426567 -0.335567 0.839237
2289 2.024081 -2.479435 3.609657 0.033520 -0.427036 -0.336065 0.838795
2290 2.019418 -2.480740 3.609903 0.033613 -0.427510 -0.336564 0.838350
2291 2.014755 -2.482045 3.610149 0.033706 -0.427990 -0.337064 0.837900
2292 2.010089 -2.483343 3.610393 0.033800 -0.428475 -0.337564 0.837447
2293 2.005420 -2.484629 3.610631 0.033894 -0.428964 -0.338064 0.836991
2294 2.000752 -2.485916 3.610870 0.033988 -0.429457 -0.338564 0.836532
2295 1.996083 -2.487203 3.611110 0.034084 -0.429954 -0.339064 0.836070
2296 1.991415 -2.488490 3.611349 0.034180 -0.430454 -0.339562 0.835607
2297 1.986745 -2.489777 3.611588 0.034276 -0.430957 -0.340059 0.835141
2298 1.982077 -2.491064 3.611827 0.034373 -0.431462 -0.340555 0.834674
2299 1.977408 -2.492351 3.612067 0.034471 -0.431969 -0.341048 0.834207
2300 1.972739 -2.493638 3.612306 0.034569 -0.432478 -0.341538 0.833738
2301 1.968070 -2.494924 3.612545 0.034669 -0.432987 -0.342026 0.833270
2302 1.963402 -2.496211 3.612784 0.034769 -0.433497 -0.342510 0.832801
2303 1.958733 -2.497498 3.613023 0.034869 -0.434008 -0.342991 0.832333
2304 1.954064 -2.498782 3.613270 0.034971 -0.434518 -0.343468 0.831866
2305 1.949394 -2.500065 3.613520 0.035073 -0.435028 -0.343940 0.831400
2306 1.944726 -2.501347 3.613770 0.035176 -0.435537 -0.344407 0.830935
2307 1.940056 -2.502630 3.614021 0.035280 -0.436044 -0.344870 0.830473
2308 1.935387 -2.503913 3.614271 0.035385 -0.436550 -0.345326 0.830013
2309 1.930717 -2.505196 3.614522 0.035491 -0.437053 -0.345777 0.829556
2310 1.926048 -2.506479 3.614772 0.035598 -0.437554 -0.346222 0.829102
2311 1.921379 -2.507761 3.615022 0.035705 -0.438051 -0.346660 0.828651
2312 1.916709 -2.509043 3.615273 0.035814 -0.438545 -0.347091 0.828205
2313 1.912040 -2.510326 3.615523 0.035923 -0.439036 -0.347514 0.827763
2314 1.907371 -2.511609 3.615774 0.036034 -0.439522 -0.347930 0.827325
2315 1.902701 -2.512892 3.616024 0.036146 -0.440003 -0.348338 0.826893
2316 1.898032 -2.514175 3.616275 0.036258 -0.440479 -0.348737 0.826466
2317 1.893364 -2.515463 3.616540 0.036372 -0.440950 -0.349127 0.826045
2318 1.888700 -2.516756 3.616820 0.036487 -0.441415 -0.349509 0.825630
2319 1.884036 -2.518049 3.617099 0.036603 -0.441873 -0.349880 0.825222
2320 1.879371 -2.519342 3.617379 0.036720 -0.442325 -0.350242 0.824822
2321 1.874706 -2.520635 3.617658 0.036838 -0.442769 -0.350594 0.824428
2322 1.870041 -2.521928 3.617938 0.036958 -0.443206 -0.350935 0.824043
2323 1.865376 -2.523221 3.618217 0.037078 -0.443636 -0.351265 0.823666
2324 1.860711 -2.524515 3.618497 0.037200 -0.444056 -0.351583 0.823298
2325 1.856047 -2.525808 3.618776 0.037324 -0.444468 -0.351890 0.822939
2326 1.851381 -2.527101 3.619056 0.037448 -0.444871 -0.352185 0.822589
2327 1.846717 -2.528394 3.619335 0.037574 -0.445265 -0.352467 0.822250
2328 1.842052 -2.529687 3.619614 0.037701 -0.445648 -0.352737 0.821920
2329 1.837388 -2.530980 3.619894 0.037830 -0.446021 -0.352994 0.821602
2330 1.832723 -2.532273 3.620174 0.037959 -0.446383 -0.353237 0.821295
2331 1.828058 -2.533566 3.620453 0.038091 -0.446734 -0.353466 0.820999
2332 1.823400 -2.534878 3.620766 0.038223 -0.447074 -0.353681 0.820715
2333 1.818745 -2.536195 3.621092 0.038358 -0.447402 -0.353882 0.820444
2334 1.814090 -2.537513 3.621417 0.038493 -0.447717 -0.354067 0.820185
2335 1.809435 -2.538831 3.621742 0.038631 -0.448019 -0.354238 0.819940
2336 1.804780 -2.540148 3.622067 0.038769 -0.448308 -0.354393 0.819709
2337 1.800125 -2.541466 3.622392 0.038910 -0.448584 -0.354532 0.819491
2338 1.795470 -2.542784 3.622717 0.039052 -0.448845 -0.354655 0.819288
2339 1.790816 -2.544102 3.623043 0.039195 -0.449092 -0.354761 0.819100
2340 1.786160 -2.545419 3.623368 0.039341 -0.449325 -0.354850 0.818927
2341 1.781506 -2.546737 3.623693 0.039488 -0.449542 -0.354921 0.818770
2342 1.776851 -2.548054 3.624018 0.039637 -0.449743 -0.354976 0.818628
2343 1.772196 -2.549372 3.624343 0.039787 -0.449929 -0.355012 0.818504
2344 1.767541 -2.550690 3.624669 0.039940 -0.450097 -0.355029 0.818396
2345 1.762886 -2.552008 3.624994 0.040094 -0.450249 -0.355028 0.818305
2346 1.758232 -2.553325 3.625319 0.040250 -0.450384 -0.355008 0.818232
2347 1.753576 -2.554643 3.625644 0.040408 -0.450501 -0.354968 0.818177
2348 1.748923 -2.555966 3.625977 0.040568 -0.450600 -0.354909 0.818141
2349 1.744283 -2.557320 3.626362 0.040730 -0.450680 -0.354829 0.818123
2350 1.739644 -2.558675 3.626747 0.040895 -0.450734 -0.354725 0.818130
2351 1.735004 -2.560030 3.627132 0.041065 -0.450757 -0.354595 0.818165
2352 1.730365 -2.561385 3.627518 0.041238 -0.450747 -0.354437 0.818230
2353 1.725724 -2.562740 3.627903 0.041416 -0.450708 -0.354254 0.818322
2354 1.721085 -2.564095 3.628288 0.041599 -0.450638 -0.354044 0.818442
2355 1.716446 -2.565450 3.628674 0.041785 -0.450538 -0.353810 0.818589
2356 1.711806 -2.566805 3.629058 0.041976 -0.450410 -0.353551 0.818762
2357 1.707166 -2.568160 3.629444 0.042172 -0.450254 -0.353268 0.818960
2358 1.702527 -2.569515 3.629829 0.042371 -0.450070 -0.352961 0.819183
2359 1.697887 -2.570870 3.630214 0.042575 -0.449859 -0.352631 0.819430
2360 1.693247 -2.572224 3.630599 0.042784 -0.449623 -0.352279 0.819700
2361 1.688607 -2.573579 3.630984 0.042997 -0.449360 -0.351904 0.819994
2362 1.683968 -2.574934 3.631370 0.043214 -0.449073 -0.351509 0.820309
2363 1.679329 -2.576289 3.631755 0.043436 -0.448762 -0.351092 0.820647
2364 1.674689 -2.577644 3.632140 0.043662 -0.448427 -0.350654 0.821005
2365 1.670050 -2.578999 3.632525 0.043892 -0.448069 -0.350197 0.821383
2366 1.665410 -2.580354 3.632910 0.044128 -0.447688 -0.349720 0.821781
2367 1.660780 -2.581731 3.633328 0.044367 -0.447286 -0.349224 0.822198
2368 1.656160 -2.583134 3.633786 0.044611 -0.446863 -0.348709 0.822633
2369 1.651542 -2.584537 3.634243 0.044860 -0.446420 -0.348176 0.823086
2370 1.646923 -2.585939 3.634700 0.045113 -0.445957 -0.347626 0.823555
2371 1.642304 -2.587343 3.635158 0.045371 -0.445474 -0.347059 0.824041
2372 1.637685 -2.588745 3.635615 0.045633 -0.444974 -0.346476 0.824543
2373 1.633067 -2.590148 3.636071 0.045900 -0.444455 -0.345877 0.825059
2374 1.628448 -2.591551 3.636529 0.046172 -0.443919 -0.345262 0.825590
2375 1.623829 -2.592954 3.636986 0.046448 -0.443367 -0.344632 0.826134
2376 1.619210 -2.594357 3.637443 0.046728 -0.442799 -0.343987 0.826691
2377 1.614592 -2.595759 3.637900 0.047014 -0.442216 -0.343329 0.827261
2378 1.609972 -2.597163 3.638358 0.047304 -0.441618 -0.342658 0.827842
2379 1.605354 -2.598565 3.638814 0.047598 -0.441006 -0.341973 0.828434
2380 1.600735 -2.599968 3.639272 0.047898 -0.440381 -0.341276 0.829037
2381 1.596116 -2.601371 3.639729 0.048202 -0.439743 -0.340567 0.829649
2382 1.591497 -2.602774 3.640186 0.048510 -0.439093 -0.339847 0.830270
2383 1.586879 -2.604176 3.640643 0.048824 -0.438432 -0.339115 0.830900
2384 1.582260 -2.605579 3.641100 0.049142 -0.437760 -0.338374 0.831537
2385 1.577641 -2.606982 3.641558 0.049464 -0.437079 -0.337622 0.832182
2386 1.573022 -2.608385 3.642014 0.049792 -0.436388 -0.336861 0.832833
2387 1.568403 -2.609788 3.642472 0.050124 -0.435688 -0.336092 0.833490
2388 1.563798 -2.611219 3.642969 0.050461 -0.434981 -0.335314 0.834152
2389 1.559205 -2.612679 3.643508 0.050803 -0.434266 -0.334528 0.834819
2390 1.554613 -2.614138 3.644046 0.051149 -0.433544 -0.333735 0.835490
2391 1.550020 -2.615597 3.644584 0.051500 -0.432817 -0.332936 0.836165
2392 1.545428 -2.617056 3.645123 0.051856 -0.432084 -0.332130 0.836842
2393 1.540835 -2.618515 3.645661 0.052217 -0.431347 -0.331318 0.837521
2394 1.536243 -2.619974 3.646199 0.052582 -0.430605 -0.330501 0.838202
2395 1.531650 -2.621434 3.646738 0.052952 -0.429861 -0.329680 0.838884
2396 1.527058 -2.622893 3.647276 0.053327 -0.429114 -0.328854 0.839567
2397 1.522465 -2.624353 3.647815 0.053707 -0.428365 -0.328025 0.840249
